0.044 0.31 0.96 0.006 0.013 2.38 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 489 567 30.6 76.9 N N N N N N N N N Evans-Ni/CMn-1990/1991-2.25Baw
0.044 0.31 0.96 0.006 0.013 2.38 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -59 100 N N 16 38 46 0 0 Evans-Ni/CMn-1990/1991-2.25Bawch
0.044 0.31 0.96 0.006 0.013 2.38 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 481 561 29.1 76.9 -44 100 N N N N N N N Evans-Ni/CMn-1990/1991-2.25Bht
0.049 0.32 1.41 0.007 0.014 2.32 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 567 635 23.6 72.7 N N N N N N N N N Evans-Ni/CMn-1990/1991-2.25Caw
0.049 0.32 1.41 0.007 0.014 2.32 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -38 100 N N N N N N N Evans-Ni/CMn-1990/1991-2.25Cawch
0.049 0.32 1.41 0.007 0.014 2.32 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 530 615 26.6 73.0 -20 100 N N N N N N N Evans-Ni/CMn-1990/1991-2.25Cht
0.046 0.32 1.81 0.007 0.015 2.33 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 621 684 23.5 73.9 N N N N N N N N N Evans-Ni/CMn-1990/1991-2.25Daw
0.046 0.32 1.81 0.007 0.015 2.33 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -30 100 N N 5 14 81 0 0 Evans-Ni/CMn-1990/1991-2.25Dawch
0.046 0.32 1.81 0.007 0.015 2.33 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 574 665 26.4 70.7 N N N N N N N N N Evans-Ni/CMn-1990/1991-2.25Dht
0.037 0.30 0.65 0.009 0.011 3.50 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 479 561 30.4 76.6 N N N N N N N N N Evans-Ni/CMn-1990/1991-3.5Aaw
0.037 0.30 0.65 0.009 0.011 3.50 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -26 100 N N N N N N N Evans-Ni/CMn-1990/1991-3.5Aawch
0.037 0.30 0.65 0.009 0.011 3.50 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 482 560 31.4 48.8 -63 100 N N N N N N N Evans-Ni/CMn-1990/1991-3.5Aht
0.041 0.31 0.98 0.008 0.012 3.46 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 525 605 27.6 76.0 N N N N N N N N N Evans-Ni/CMn-1990/1991-3.5Baw
0.041 0.31 0.98 0.008 0.012 3.46 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -48 100 N N 14 35 51 0 0 Evans-Ni/CMn-1990/1991-3.5Bawch
0.041 0.31 0.98 0.008 0.012 3.46 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 521 599 28.4 74.0 -38 100 N N N N N N N Evans-Ni/CMn-1990/1991-3.5Bht
0.048 0.33 1.40 0.007 0.013 3.47 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 621 682 25.4 72.9 N N N N N N N N N Evans-Ni/CMn-1990/1991-3.5Caw
0.048 0.33 1.40 0.007 0.013 3.47 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -18 100 N N N N N N N Evans-Ni/CMn-1990/1991-3.5Cawch
0.048 0.33 1.40 0.007 0.013 3.47 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 584 677 26.6 70.8 56 100 N N N N N N N Evans-Ni/CMn-1990/1991-3.5Cht
0.051 0.36 1.79 0.007 0.013 3.42 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 250 14 692 753 22.2 69.7 N N N N N N N N N Evans-Ni/CMn-1990/1991-3.5Daw
0.051 0.36 1.79 0.007 0.013 3.42 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N 24 100 N N 0 33 37 30 0 Evans-Ni/CMn-1990/1991-3.5Dawch
0.051 0.36 1.79 0.007 0.013 3.42 N N N N N N N N N N N N N N N 170 21 DC + 1 200 MMA 580 2 662 745 24.0 67.5 N N N N N N N N N Evans-Ni/CMn-1990/1991-3.5Dht
0.074 0.36 1.51 0.008 0.011 N N N N 0.02 N N 400 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 484 560 26 78.8 N N N N N N N N N Es-Souni&-Cu/CMn-1990--aw***WELDINGPROCEDURE***EvansWeldingJVol59No3(1980)67
0.074 0.36 1.51 0.008 0.011 N N N N 0.02 N N 400 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 471 563 31.2 77.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990--ht
0.075 0.36 1.48 0.007 0.006 N N N N 0.11 N N 390 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 502 578 27.6 77.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.2aw
0.075 0.36 1.48 0.007 0.006 N N N N 0.11 N N 390 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 462 548 29.8 77.9 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.2ht
0.074 0.32 1.42 0.008 0.007 N N N N 0.19 N N 380 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 488 566 28.2 77.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.4aw
0.074 0.32 1.42 0.008 0.007 N N N N 0.19 N N 380 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 453 549 31.2 78.8 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.4ht
0.076 0.33 1.48 0.007 0.006 N N N N 0.35 N N 400 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 504 586 27.6 77.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.8aw
0.076 0.33 1.48 0.007 0.006 N N N N 0.35 N N 400 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 482 572 28.2 77.9 N N N N N N N N N Es-Souni&-Cu/CMn-1990-0.8ht
0.068 0.32 1.49 0.006 0.006 N N N N 0.66 N N 390 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 513 593 28.6 77.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-1.6aw
0.068 0.32 1.49 0.006 0.006 N N N N 0.66 N N 390 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 499 607 28.6 74.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-1.6ht
0.076 0.36 1.49 0.006 0.006 N N N N 1.40 N N 410 40 N N N N N N N 170 21 DC + 1 150 MMA 0 0 568 647 27.4 73.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-3.2aw
0.076 0.36 1.49 0.006 0.006 N N N N 1.40 N N 410 40 N N N N N N N 170 21 DC + 1 150 MMA 580 2 583 673 24.2 73.0 N N N N N N N N N Es-Souni&-Cu/CMn-1990-3.2ht
0.074 0.29 1.49 0.006 0.013 N N N N N N N 471 5 72 6 N N N N N 170 21 DC + 1 200 MMA 250 14 431 527 29.6 78.0 N N N N N N N N N Evans-AlTi-1994-5/6ht
0.074 0.29 1.49 0.006 0.013 N N N N N N N 471 5 72 6 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -41 28 N N N N N N N Evans-AlTi-1994-5/6awch1
0.074 0.29 1.49 0.006 0.013 N N N N N N N 471 5 72 6 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -19 100 N N N N N N N Evans-AlTi-1994-5/6awch2
0.074 0.29 1.49 0.006 0.013 N N N N N N N 471 5 72 6 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 34 57 9 0 0 Evans-AlTi-1994-5/6awmic
0.081 0.29 1.43 0.006 0.013 N N N N N N N 461 5 54 60 N N N N N 170 21 DC + 1 200 MMA 250 14 444 542 27.6 72.9 N N N N N N N N N Evans-AlTi-1994-5/60ht
0.081 0.29 1.43 0.006 0.013 N N N N N N N 461 5 54 60 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -39 28 N N N N N N N Evans-AlTi-1994-5/60awch1
0.081 0.29 1.43 0.006 0.013 N N N N N N N 461 5 54 60 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -15 100 N N N N N N N Evans-AlTi-1994-5/60awch2
0.081 0.29 1.43 0.006 0.013 N N N N N N N 461 5 54 60 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 45 46 9 0 0 Evans-AlTi-1994-5/60awmic
0.076 0.34 1.36 0.005 0.011 N N N N N N N 476 5 57 150 N N N N N 170 21 DC + 1 200 MMA 250 14 437 527 24.6 78.9 N N N N N N N N N Evans-AlTi-1994-5/150ht
0.076 0.34 1.36 0.005 0.011 N N N N N N N 476 5 57 150 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -58 28 N N N N N N N Evans-AlTi-1994-5/150ch1
0.076 0.34 1.36 0.005 0.011 N N N N N N N 476 5 57 150 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -20 100 N N N N N N N Evans-AlTi-1994-5/150ch2
0.076 0.34 1.36 0.005 0.011 N N N N N N N 476 5 57 150 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 40 47 13 0 0 Evans-AlTi-1994-5/150mic
0.079 0.39 1.37 0.005 0.011 N N N N N N N 446 5 47 250 N N N N N 170 21 DC + 1 200 MMA 250 14 437 538 25.2 78.9 N N N N N N N N N Evans-AlTi-1994-5/250ht
0.079 0.39 1.37 0.005 0.011 N N N N N N N 446 5 47 250 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -56 28 N N N N N N N Evans-AlTi-1994-5/250ch1
0.079 0.39 1.37 0.005 0.011 N N N N N N N 446 5 47 250 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -25 100 N N N N N N N Evans-AlTi-1994-5/250ch2
0.079 0.39 1.37 0.005 0.011 N N N N N N N 446 5 47 250 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 35 44 21 0 0 Evans-AlTi-1994-5/250mic
0.078 0.44 1.40 0.004 0.011 N N N N N N N 436 5 44 420 N N N N N 170 21 DC + 1 200 MMA 250 14 469 545 24.4 77.0 N N N N N N N N N Evans-AlTi-1994-5/420ht
0.078 0.44 1.40 0.004 0.011 N N N N N N N 436 5 44 420 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -62 28 N N N N N N N Evans-AlTi-1994-5/420ch1
0.078 0.44 1.40 0.004 0.011 N N N N N N N 436 5 44 420 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -30 100 N N N N N N N Evans-AlTi-1994-5/420ch2
0.078 0.44 1.40 0.004 0.011 N N N N N N N 436 5 44 420 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 44 38 18 0 0 Evans-AlTi-1994-5/420mic
0.081 0.48 1.42 0.004 0.006 N N N N N N N 444 4 46 660 N N N N N 170 21 DC + 1 200 MMA 250 14 466 551 26.2 78.9 N N N N N N N N N Evans-AlTi-1994-5/660ht
0.081 0.48 1.42 0.004 0.006 N N N N N N N 444 4 46 660 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -76 28 N N N N N N N Evans-AlTi-1994-5/660ch1
0.081 0.48 1.42 0.004 0.006 N N N N N N N 444 4 46 660 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -29 100 N N N N N N N Evans-AlTi-1994-5/660ch2
0.081 0.48 1.42 0.004 0.006 N N N N N N N 444 4 46 660 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 38 39 23 0 0 Evans-AlTi-1994-5/660mic
0.069 0.30 1.36 0.007 0.009 N N N N N N N 432 37 68 5 N N N N N 170 21 DC + 1 200 MMA 250 14 468 529 32.6 80.7 N N N N N N N N N Evans-AlTi-1994-40/5ht
0.069 0.30 1.36 0.007 0.009 N N N N N N N 432 37 68 5 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -99 28 N N N N N N N Evans-AlTi-1994-40/5ch1
0.069 0.30 1.36 0.007 0.009 N N N N N N N 432 37 68 5 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -72 100 N N N N N N N Evans-AlTi-1994-40/5ch2
0.069 0.30 1.36 0.007 0.009 N N N N N N N 432 37 68 5 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 22 5 73 0 0 Evans-AlTi-1994-40/5mic
0.080 0.33 1.41 0.006 0.009 N N N N N N N 432 43 55 78 N N N N N 170 21 DC + 1 200 MMA 250 14 478 540 31.2 80.7 N N N N N N N N N Evans-AlTi-1994-40/78ht
0.080 0.33 1.41 0.006 0.009 N N N N N N N 432 43 55 78 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -77 28 N N N N N N N Evans-AlTi-1994-40/78ch1
0.080 0.33 1.41 0.006 0.009 N N N N N N N 432 43 55 78 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -55 100 N N N N N N N Evans-AlTi-1994-40/78ch2
0.080 0.33 1.41 0.006 0.009 N N N N N N N 432 43 55 78 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 24 9 67 0 0 Evans-AlTi-1994-40/78mic
0.076 0.37 1.36 0.005 0.009 N N N N N N N 422 36 53 190 N N N N N 170 21 DC + 1 200 MMA 250 14 485 549 31.4 79.8 N N N N N N N N N Evans-AlTi-1994-40/190ht
0.076 0.37 1.36 0.005 0.009 N N N N N N N 422 36 53 190 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -86 28 N N N N N N N Evans-AlTi-1994-40/190ch1
0.076 0.37 1.36 0.005 0.009 N N N N N N N 422 36 53 190 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -58 100 N N N N N N N Evans-AlTi-1994-40/190ch2
0.076 0.37 1.36 0.005 0.009 N N N N N N N 422 36 53 190 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 20 3 77 0 0 Evans-AlTi-1994-40/190mic
0.078 0.44 1.31 0.005 0.008 N N N N N N N 431 36 50 340 N N N N N 170 21 DC + 1 200 MMA 250 14 491 564 28.2 78.9 N N N N N N N N N Evans-AlTi-1994-40/340ht
0.078 0.44 1.31 0.005 0.008 N N N N N N N 431 36 50 340 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -88 28 N N N N N N N Evans-AlTi-1994-40/340ch1
0.078 0.44 1.31 0.005 0.008 N N N N N N N 431 36 50 340 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -63 100 N N N N N N N Evans-AlTi-1994-40/340ch2
0.078 0.44 1.31 0.005 0.008 N N N N N N N 431 36 50 340 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 21 7 72 0 0 Evans-AlTi-1994-40/340mic
0.076 0.51 1.30 0.005 0.008 N N N N N N N 423 43 48 490 N N N N N 170 21 DC + 1 200 MMA 250 14 485 560 25.2 78.9 N N N N N N N N N Evans-AlTi-1994-40/490ht
0.076 0.51 1.30 0.005 0.008 N N N N N N N 423 43 48 490 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -90 28 N N N N N N N Evans-AlTi-1994-40/490ch1
0.076 0.51 1.30 0.005 0.008 N N N N N N N 423 43 48 490 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -55 100 N N N N N N N Evans-AlTi-1994-40/490ch2
0.076 0.51 1.30 0.005 0.008 N N N N N N N 423 43 48 490 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 21 17 62 0 0 Evans-AlTi-1994-40/490mic
0.079 0.57 1.32 0.004 0.008 N N N N N N N 422 38 52 610 N N N N N 170 21 DC + 1 200 MMA 250 14 491 570 29.2 77.0 N N N N N N N N N Evans-AlTi-1994-40/610ht
0.079 0.57 1.32 0.004 0.008 N N N N N N N 422 38 52 610 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -74 28 N N N N N N N Evans-AlTi-1994-40/610ch1
0.079 0.57 1.32 0.004 0.008 N N N N N N N 422 38 52 610 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -38 100 N N N N N N N Evans-AlTi-1994-40/610ch2
0.079 0.57 1.32 0.004 0.008 N N N N N N N 422 38 52 610 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N N N N N 24 26 50 0 0 Evans-AlTi-1994-40/610mic
0.074 0.32 1.50 0.006 0.006 N N N N N N N 375 99 89 8 N N N N N 170 21 DC + 1 200 MMA 250 14 484 547 29.4 79.8 N N N N N N N N N Evans-AlTi-1994-80/8ht
0.074 0.32 1.50 0.006 0.006 N N N N N N N 375 99 89 8 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -74 28 N N N N N N N Evans-AlTi-1994-80/8ht
0.074 0.32 1.50 0.006 0.006 N N N N N N N 375 99 89 8 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -52 100 N N N N N N N Evans-AlTi-1994-80/8ht
0.074 0.27 1.41 0.007 0.006 N N N N N N N 407 88 70 47 N N N N N 170 21 DC + 1 200 MMA 250 14 442 514 32.2 81.6 N N N N N N N N N Evans-AlTi-1994-80/47ht
0.074 0.27 1.41 0.007 0.006 N N N N N N N 407 88 70 47 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -57 28 N N N N N N N Evans-AlTi-1994-80/47ht
0.074 0.27 1.41 0.007 0.006 N N N N N N N 407 88 70 47 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -31 100 N N N N N N N Evans-AlTi-1994-80/47ht
0.071 0.39 1.36 0.005 0.009 N N N N N N N 381 92 52 160 N N N N N 170 21 DC + 1 200 MMA 250 14 481 545 30.6 81.4 N N N N N N N N N Evans-AlTi-1994-80/160ht
0.071 0.39 1.36 0.005 0.009 N N N N N N N 381 92 52 160 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -68 28 N N N N N N N Evans-AlTi-1994-80/160ht
0.071 0.39 1.36 0.005 0.009 N N N N N N N 381 92 52 160 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -56 100 N N N N N N N Evans-AlTi-1994-80/160ht
0.069 0.45 1.36 0.005 0.008 N N N N N N N 374 63 44 280 N N N N N 170 21 DC + 1 200 MMA 250 14 474 540 28.0 80.7 N N N N N N N N N Evans-AlTi-1994-80/280ht
0.069 0.45 1.36 0.005 0.008 N N N N N N N 374 63 44 280 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -68 28 N N N N N N N Evans-AlTi-1994-80/280ht
0.069 0.45 1.36 0.005 0.008 N N N N N N N 374 63 44 280 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -61 100 N N N N N N N Evans-AlTi-1994-80/280ht
0.069 0.51 1.39 0.004 0.008 N N N N N N N 379 69 41 480 N N N N N 170 21 DC + 1 200 MMA 250 14 466 533 27.2 77.0 N N N N N N N N N Evans-AlTi-1994-80/480ht
0.069 0.51 1.39 0.004 0.008 N N N N N N N 379 69 41 480 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -70 28 N N N N N N N Evans-AlTi-1994-80/480ht
0.069 0.51 1.39 0.004 0.008 N N N N N N N 379 69 41 480 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -54 100 N N N N N N N Evans-AlTi-1994-80/480ht
0.072 0.57 1.40 0.004 0.008 N N N N N N N 360 80 38 640 N N N N N 170 21 DC + 1 200 MMA 250 14 486 555 26.6 78.0 N N N N N N N N N Evans-AlTi-1994-80/640ht
0.072 0.57 1.40 0.004 0.008 N N N N N N N 360 80 38 640 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -68 28 N N N N N N N Evans-AlTi-1994-80/640ht
0.072 0.57 1.40 0.004 0.008 N N N N N N N 360 80 38 640 N N N N N 170 21 DC + 1 200 MMA 0 0 N N N N -41 100 N N N N N N N Evans-AlTi-1994-80/640ht
